,JE6 0m DMSO R1,JE6 0m DMSO R2,JE6 0m DMSO R3,JE6 0m DMSO R4,JE6 0m DMSO R5,JE6 5m DMSO R1,JE6 5m DMSO R2,JE6 5m DMSO R3,JE6 5m DMSO R4,JE6 5m DMSO R5,JE6 0m U0126 R1,JE6 0m U0126 R2,JE6 0m U0126 R3,JE6 0m U0126 R4,JE6 0m U0126 R5,JE6 5m U0126 R1,JE6 5m U0126 R2,JE6 5m U0126 R3,JE6 5m U0126 R4,JE6 5m U0126 R5,J.TCPTP- 0m DMSO R1,J.TCPTP- 0m DMSO R2,J.TCPTP- 0m DMSO R3,J.TCPTP- 0m DMSO R4,J.TCPTP- 0m DMSO R5,J.TCPTP- 5m DMSO R1,J.TCPTP- 5m DMSO R2,J.TCPTP- 5m DMSO R3,J.TCPTP- 5m DMSO R4,J.TCPTP- 5m DMSO R5,J.TCPTP- 0m U0126 R1,J.TCPTP- 0m U0126 R2,J.TCPTP- 0m U0126 R3,J.TCPTP- 0m U0126 R4,J.TCPTP- 0m U0126 R5,J.TCPTP- 5m U0126 R1,J.TCPTP- 5m U0126 R2,J.TCPTP- 5m U0126 R3,J.TCPTP- 5m U0126 R4,J.PTPN22- 0m DMSO R1,J.PTPN22- 0m DMSO R2,J.PTPN22- 0m DMSO R3,J.PTPN22- 0m DMSO R4,J.PTPN22- 0m DMSO R5,J.PTPN22- 5m DMSO R1,J.PTPN22- 5m DMSO R2,J.PTPN22- 5m DMSO R3,J.PTPN22- 5m DMSO R4,J.PTPN22- 5m DMSO R5,J.PTPN22- 0m U0126 R1,J.PTPN22- 0m U0126 R2,J.PTPN22- 0m U0126 R3,J.PTPN22- 0m U0126 R4,J.PTPN22- 0m U0126 R5,J.PTPN22- 5m U0126 R1,J.PTPN22- 5m U0126 R2,J.PTPN22- 5m U0126 R3,J.PTPN22- 5m U0126 R4,J.PTPN22- 5m U0126 R5,J.SHP1- 0m DMSO R1,J.SHP1- 0m DMSO R2,J.SHP1- 0m DMSO R3,J.SHP1- 0m DMSO R4,J.SHP1- 0m DMSO R5,J.SHP1- 5m DMSO R1,J.SHP1- 5m DMSO R2,J.SHP1- 5m DMSO R3,J.SHP1- 5m DMSO R4,J.SHP1- 5m DMSO R5,J.SHP1- 0m U0126 R1,J.SHP1- 0m U0126 R2,J.SHP1- 0m U0126 R3,J.SHP1- 0m U0126 R4,J.SHP1- 0m U0126 R5,J.SHP1- 5m U0126 R1,J.SHP1- 5m U0126 R2,J.SHP1- 5m U0126 R3,J.SHP1- 5m U0126 R4,J.SHP1- 5m U0126 R5
29,172627.0,135518.0,98062.0,183739.0,191676.7,263573.5,172643.0,211127.86,309180.06,141044.0,159143.0,136485.71,146017.32,135313.0,95005.0,180248.0,99415.0,187138.83,130106.0,156413.86,364496.0,175864.0,438343.0,301932.0,206499.0,405377.0,484970.0,340704.0,433524.0,510958.0,422272.0,191813.0,301909.0,164088.0,131707.0,374535.0,298028.0,554130.0,139901.0,688458.0,357306.0,139980.0,351996.0,349550.0,561890.0,452328.0,511575.0,515192.0,658374.0,226635.52,210958.47,65111.0,97800.0,73550.0,213100.68,153322.37,138648.39,115379.0,155547.62,1087758.0,544339.0,630894.0,613526.0,439279.0,466586.16,460513.5,117504.0,369629.87,240587.0,173276.0,676692.0,224724.0,754974.0,122642.0,343457.94,510728.86,307503.64,1183881.0,101784.0
30,211732.0,240196.0,60814.0,118891.0,143799.0,188073.0,285682.0,143609.0,134018.0,316674.0,188361.25,238345.07,274805.0,229700.87,264160.92,206497.82,110016.0,86119.0,200159.68,227982.32,145634.0,503611.48,186541.0,276712.45,518715.0,100219.0,148842.0,172212.0,40589.0,246839.0,285083.95,282089.48,167659.0,344954.0,254280.0,608399.0,534138.0,176475.0,339222.0,699611.0,292298.0,332417.0,115543.0,571679.0,1575430.0,863503.0,722964.0,2080630.0,2294194.0,422486.92,161798.0,592227.92,242977.0,691767.0,796658.0,234905.0,495563.0,910351.0,615089.03,1371596.0,1570341.0,1942099.0,1416384.0,922108.0,3413963.0,4085047.0,2961801.0,3081219.0,1398593.0,3779583.0,631382.0,222994.0,1237975.0,550980.0,798616.0,318741.0,2838531.0,347994.0,875441.0
31,229669.0,82310.0,253985.0,165049.0,125835.0,790252.0,514025.0,758126.0,594059.0,770866.0,223102.71,228891.7,193980.9,249664.39,226803.09,182340.0,241243.0,205021.0,63312.0,299972.0,227199.33,265419.86,263869.05,170690.0,190304.0,122732.0,424930.0,468415.0,297486.0,346335.0,311276.0,346236.0,335262.0,248792.0,281804.0,748434.0,632084.0,835964.0,395667.0,1414543.0,599415.0,719930.0,761544.0,1041762.0,2166583.0,2354462.0,1343636.0,1242361.0,2424473.0,207001.0,211738.0,148089.0,361843.0,267384.0,906091.0,980005.0,805743.0,1046202.0,1014346.0,453200.0,230465.0,127761.0,458366.0,246847.0,1109991.0,2089644.0,1080836.0,1519652.0,328069.0,221969.15,245221.0,492225.98,181807.0,79820.0,58220.0,1331165.0,226719.0,59559.0,161743.47
32,127148.0,192154.0,120036.0,195815.0,224843.0,33304.0,140035.05,72816.0,90649.97,101962.0,88090.0,41241.0,87025.0,73949.0,129509.64,40503.0,52957.0,118335.6,88115.0,302152.0,184236.0,99532.9,23925.0,116298.69,86992.0,260825.0,51717.0,100645.72,23035.0,14516.0,78339.37,28392.0,69715.87,111726.83,39089.0,87476.6,62925.0,61407.27,123932.34,88210.29,78471.72,79487.92,98550.09,87767.03,93399.75,85111.0,44603.0,118387.0,92575.0,108498.0,96133.0,72591.67,31778.0,83188.15,42519.0,75660.0,17152.0,56193.0,72584.0,62881.0,142678.64,153975.43,222076.4,143326.0,327159.0,94927.0,291581.0,39414.0,194042.29,54359.0,513946.0,254623.0,100001.0,178109.0,42253.0,159337.0,150243.0,225895.86,453011.0
33,4437912.0,2536745.0,1888119.0,1528896.0,2464126.0,2054272.0,7075342.0,1061132.0,977373.0,1910967.0,6170846.0,1100260.0,3808023.0,1093210.0,1617028.0,1634182.0,3874281.0,7946522.0,3785656.0,1091297.0,4168707.0,3060286.0,2489188.0,2537535.0,1606033.0,10844358.0,5667948.0,15715072.0,939597.0,2049668.0,1454604.0,1544214.0,2853921.0,2061830.0,5780235.0,2416818.0,4493210.0,13284931.0,1298951.0,10833714.0,13832554.0,4479951.0,6388894.0,17696233.0,10496043.0,9031979.0,4817242.0,8611292.0,13185750.0,7872943.0,8550542.0,9299132.0,23517342.0,9058823.0,5159238.0,20239294.0,14389387.0,7215708.0,9390842.0,2522056.0,1301746.82,1141540.0,905039.0,206307.0,2402176.0,979313.0,1543482.0,407286.0,339642.0,325724.0,674533.0,703034.75,1415974.0,1403328.0,374850.0,707961.91,4313838.0,915613.0,922039.0
34,13297023.0,10581642.0,11027207.0,13584666.0,10779136.0,15968370.0,10767729.0,15602853.0,16896209.0,16861198.0,6949200.0,4752832.0,4758682.0,4897730.0,4951216.0,6336480.0,5571406.0,4580235.0,6300000.0,5748565.0,10213713.0,11003321.0,10943362.0,12091702.0,14049116.0,12900297.0,15725185.0,16223229.0,8669406.0,15296652.0,14816937.0,12036612.0,11386474.0,10324738.0,15297563.0,22931791.0,19631911.0,19088585.0,8524710.0,63849295.0,27008244.0,22200087.0,31738786.0,31241276.0,45897564.0,40000642.0,39914693.0,44440387.0,63151453.0,9588539.0,10817998.0,8655822.0,8996477.0,13355858.0,9431987.0,10032468.0,7428470.0,12814712.0,11757948.0,5424660.0,4536814.0,3678970.0,3110207.0,2909331.0,24868620.0,35016926.0,22503712.0,29648775.0,12569118.0,1090249.0,713117.0,1153406.0,2156680.0,1938336.0,1386740.0,2303666.0,2576902.0,1598933.0,1381518.0
35,2695889.0,2006793.0,1858830.0,3066631.0,2317136.0,1996119.0,2228457.0,1817552.0,4190477.0,2839632.0,2649695.0,2273962.0,2144045.0,2734545.0,2317516.0,2666133.0,2200521.0,1992117.0,3167067.0,2811674.0,2540799.0,2644969.0,2117156.0,2507579.0,3291291.0,2559336.0,3372808.0,2781075.0,1570809.0,2073283.0,2809674.0,1853305.0,2052425.0,2112217.0,2383190.0,4948697.0,2772515.0,2419045.0,1266086.0,6133057.0,3599972.0,4043264.0,5401055.0,3948369.0,3213737.0,3643649.0,2506897.0,7433764.0,3246402.0,4115513.0,3393734.0,7002366.0,2957340.0,4420800.0,6247287.0,5286913.0,3222291.0,4203124.0,3965154.0,623189.0,575464.0,854827.0,837477.0,11356294.0,681100.0,1107128.0,371322.0,728736.0,6599602.0,163179.0,248196.0,80397.0,526376.0,178044.0,195618.0,534620.0,447775.0,376484.0,207953.0
36,2290326.0,4026511.0,3755297.0,1257548.0,775457.0,1906216.0,1067977.0,1849096.0,339441.0,1673163.0,1259705.0,1112671.0,1291450.0,376551.0,894188.96,1083183.0,854401.0,937535.0,776071.0,709953.31,1064380.0,1153883.0,841377.0,1952409.0,1920628.0,697951.0,550068.0,1300402.0,144294.0,1161564.0,362220.0,1197546.0,1052475.0,480075.0,1304420.0,1553620.0,166968.0,608143.0,384097.0,631562.0,1888834.0,1371232.0,651442.0,1008130.0,1774079.0,812282.0,1364509.0,595301.0,1503582.81,1857001.0,3438361.0,1722076.0,2502720.0,2501512.0,1053914.0,1457718.0,1727999.0,2112348.0,2009136.0,2570115.0,3793216.0,3908121.0,3066937.0,697989.0,4942277.0,5144356.0,3462319.0,3951698.0,1549302.0,1458008.0,160446.0,888335.0,5536007.0,2293389.0,3009885.0,1360551.0,1903297.0,1953677.0,2807040.0
37,3234443.0,371339.0,532696.0,853914.0,1087719.0,690397.0,751553.0,857859.0,3127572.0,2699268.0,2182057.0,1081873.0,1788662.0,1904739.0,1349368.0,1389771.0,550283.0,959412.0,1520334.0,1582882.0,1296345.0,1347194.0,3075610.0,1633277.0,1678011.0,1117230.0,1776586.0,1415974.0,1619813.0,1146729.0,1023835.0,845768.0,879754.0,677983.0,867733.0,1127966.0,1019120.0,1065604.0,676836.0,6355476.0,3216858.0,4055830.0,5432410.0,4156890.0,4213444.0,3696794.0,3844535.0,4335829.0,6526981.0,1907786.0,2029215.0,1460153.0,1423599.0,2159234.0,1707137.0,1676296.0,1462420.0,2755013.0,2089837.0,413645.0,608774.0,622664.0,359094.0,213880.0,1217765.0,1378241.0,889099.0,1090310.0,459309.0,203440.0,384350.0,132490.0,462604.0,133199.0,413527.0,332324.0,314715.0,473646.0,494921.0
38,317849.22,234083.07,123324.0,217173.9,237846.9,90330.0,191833.0,272819.78,461887.72,220204.0,58558.0,39039.0,114845.66,81797.0,101859.79,48435.0,105210.0,56425.0,86381.92,93208.2,293314.0,255795.0,186416.0,337022.0,340212.0,143637.0,212196.0,419062.0,34399.0,318348.0,494463.0,476591.0,602575.0,394911.0,430133.0,742610.0,574230.0,234729.0,408389.0,1975592.0,964837.0,959171.0,1188585.0,997549.0,1002928.0,835473.0,883492.0,1150174.0,1246646.0,392788.0,450242.0,503776.0,405733.0,448047.0,387018.0,258466.0,339681.0,449929.0,477656.0,317291.09,188736.51,369056.16,46442.0,110078.0,1139881.0,1126680.0,514893.0,468657.0,447382.0,191070.0,238530.31,215913.5,340821.34,241624.0,210586.16,184942.64,222907.04,23543.0,268987.13
39,365332.0,724161.0,378384.0,911668.0,1067841.0,302082.0,535797.0,400652.0,2339571.0,1269767.0,841109.0,751588.0,649359.0,1277252.0,559008.0,527767.0,500826.0,435548.0,986454.0,838993.0,903421.0,1333847.0,795530.0,753272.0,1656210.0,883087.0,1043622.0,818266.0,920198.0,931082.0,1564505.0,1006594.0,1196190.0,1019296.0,211867.0,468803.0,1639555.0,1068915.0,581658.0,2454794.0,1401122.0,1524098.0,1570096.0,2095004.0,844865.0,830021.0,863288.0,2714384.0,2192087.0,1355100.0,1337124.0,2459917.0,1767502.0,2109061.0,1928253.0,1520941.0,1242642.0,2213706.0,2166249.0,947369.9,580491.64,506951.45,482123.47,640563.72,112964.0,432892.67,100756.0,367536.93,571655.41,448471.42,447144.69,497854.86,99370.0,356906.97,400043.7,582698.13,418927.76,501360.8,408017.54
40,476185.0,770317.0,698915.0,623356.0,919541.0,701022.0,367929.0,700147.0,622280.0,602890.0,437767.0,554169.0,782238.0,455259.0,439693.0,800066.0,503695.0,579757.0,597802.0,492205.0,1651169.0,1651842.0,1445744.0,1394316.0,1660182.0,1398992.0,1136448.0,1867735.0,791300.0,1129036.0,1781045.0,1612382.0,1563087.0,1418216.0,1957431.0,2472938.0,2030672.0,2208819.0,919569.0,1556437.0,681991.0,580849.0,1713107.0,1349973.0,887599.0,775593.0,1115097.0,991070.0,1512505.0,874054.0,1246174.0,2462361.0,1505232.0,1725648.0,1102108.0,1147952.0,829613.0,1313937.0,1190469.0,776071.0,359527.0,469279.0,500476.0,339692.0,581750.0,333886.0,99104.0,471919.0,246238.0,82235.0,155625.0,196069.0,1151588.0,351551.0,541355.0,209355.0,156612.0,184420.0,365135.0
41,449316.0,356405.0,356136.0,604326.0,805787.0,707596.0,479839.0,368565.0,1330999.0,1262999.0,976305.0,834771.0,526292.0,947576.0,849984.0,888106.0,610643.0,539569.0,978315.0,831550.0,1299761.0,1734735.0,1056709.0,1160659.0,2219855.0,996847.0,1162422.0,917802.0,898153.0,1283064.0,1453581.0,1028916.0,935477.0,1066772.0,639325.0,1148785.0,1343905.0,1311180.0,661249.0,3767655.0,1283283.0,1572979.0,3570454.0,3094606.0,1476833.0,2200367.0,1665583.0,3200216.0,2028852.0,1663335.0,1344902.0,2167375.0,1674566.0,2264951.0,2466750.0,1297213.0,1494831.0,2134310.0,1853663.0,1796582.0,337824.72,446610.89,64344.0,116837.0,367102.0,436277.97,300806.5,250300.0,120264.0,203191.0,236646.0,236844.39,180270.0,131484.0,194546.24,239188.16,222609.18,210937.81,216238.68
42,4396013.0,2908119.0,2720130.0,3167903.0,3778334.0,4401159.0,2983953.0,2831417.0,3841504.0,4620495.0,1214078.0,1050200.0,713165.0,1074733.0,803520.0,1077250.0,1388253.0,902024.0,825659.0,993077.0,6303586.0,6546255.0,6581624.0,6823835.0,9715263.0,5861840.0,4907911.0,5829910.0,2607345.0,4981162.0,1603430.0,1890511.0,1529305.0,1370640.0,2915675.0,2484393.0,2177398.0,2378667.0,900117.0,31740585.0,17961870.0,17472993.0,22049251.0,21243508.0,12997920.0,14404729.0,13721630.0,22004892.0,16866155.0,2096615.0,2396020.0,2194983.0,2774092.0,3097851.0,2362284.0,1570392.0,1632587.0,2322628.0,2134437.0,1146169.0,1304123.0,865278.0,727073.0,676295.0,2595522.0,3886413.0,2127936.0,2199705.0,1351725.0,725624.0,386070.0,89221.0,404518.0,245533.0,508125.0,247597.0,437537.0,304946.0,838565.0
43,584425.72,465110.06,475470.48,424964.66,452272.03,533975.0,499597.19,446301.64,175260.0,604418.98,545150.89,508498.6,487745.12,448953.59,405176.99,504152.44,523917.11,495673.63,441322.12,449697.66,528741.94,571347.74,541643.08,531304.69,599372.7,499062.36,810801.0,583174.55,460906.39,556763.61,508575.64,519083.72,467931.61,469195.7,578520.55,640726.77,492527.22,572314.48,390360.79,705334.3,613552.45,641442.06,694606.52,748634.98,672066.78,692228.22,736049.09,733225.62,705797.35,529022.0,556717.1,502555.29,583871.63,577798.95,510201.82,563481.5,532692.6,589786.49,594178.66,472805.65,488249.32,458410.21,480255.09,452241.59,456445.0,580500.0,563620.0,1679849.0,253967.0,184447.0,634565.0,408273.1,530753.1,391348.19,113787.0,377872.25,424025.33,63424.0,388538.66
44,8514707.0,8217719.0,7575662.0,9283417.0,8601837.0,10437225.0,8012716.0,7392513.0,15266297.0,14742077.0,5691151.0,4948295.0,4341873.0,4177149.0,3172936.0,5202140.0,5258289.0,4130449.0,5655275.0,4975569.0,8554399.0,8311682.0,10285884.0,11547063.0,14162372.0,5397552.0,6989133.0,10053139.0,4061628.0,7449886.0,6159106.0,4862585.0,6341650.0,5189833.0,7955848.0,10171731.0,7554866.0,9003020.0,3531882.0,27042573.0,14700446.0,12627771.0,14341523.0,15619327.0,13194584.0,10690940.0,14811404.0,20259767.0,17315382.0,4641310.0,6318658.0,6422601.0,6347231.0,8957870.0,6211272.0,5478047.0,5380202.0,9577356.0,8701995.0,3933529.0,4681273.0,4062362.0,3940079.0,3497985.0,12073531.0,16172077.0,11351896.0,11582695.0,6301259.0,720956.0,1251165.0,861058.0,1271877.0,700160.0,12031955.0,1511545.0,14631200.0,1502182.0,1336161.0
45,957042.0,2607753.0,1481616.0,2450118.0,969660.0,214059.0,1168610.0,925211.0,3369060.0,3040510.0,1207337.0,1443781.0,376718.0,1500569.0,1213186.0,1500092.0,1045180.0,223880.0,2070604.0,1251214.0,193600.0,353262.26,859166.0,204253.0,354064.0,213801.0,428372.0,142611.0,445153.0,262109.0,411232.0,368002.37,196626.0,344152.0,252428.0,389696.72,412443.0,540261.0,223058.0,2746225.0,1958033.0,2259182.0,3149800.0,1492885.0,1710540.0,1785859.0,2277799.0,2551010.0,2958970.0,850538.0,2004347.0,2821641.0,1826459.0,3077794.0,2019352.0,1230497.0,1632964.0,2014581.0,1897936.0,262120.0,360885.83,79944.0,265493.0,517120.32,224521.0,839263.11,62257.0,512534.93,494059.72,545210.75,524540.73,517115.57,570441.41,335168.84,360367.18,584081.3,491730.47,554802.85,509052.22
46,21764923.0,21376082.0,18401385.0,21142047.0,21189816.0,24720301.0,16550316.0,24564868.0,24764918.0,27927120.0,17961962.0,15885810.0,15020764.0,18355394.0,13020275.0,15146965.0,14511616.0,11571018.0,15528340.0,15526729.0,25285899.0,24901398.0,26845432.0,26988161.0,29959221.0,21294213.0,29424896.0,29462111.0,13178418.0,22979172.0,19078164.0,16203853.0,15409344.0,18825734.0,23182857.0,24827668.0,18890938.0,22415533.0,11991848.0,52973013.0,35828972.0,29157179.0,39823212.0,36373061.0,35138270.0,42835773.0,36117760.0,45040338.0,47197115.0,29453806.0,26522548.0,24058925.0,29585327.0,28984392.0,21032930.0,21367386.0,21797777.0,27355860.0,24869290.0,18696636.0,21885517.0,13863173.0,16556408.0,13222973.0,21537901.0,22628626.0,12302375.0,15275659.0,10633438.0,7245136.0,10810623.0,5399062.0,12828649.0,8617195.0,5725096.0,5501559.0,6387524.0,5111346.0,7941835.0
47,13747385.0,9106730.0,6118085.0,10803629.0,11633285.0,10357799.0,16837960.0,8759148.0,7647579.0,9369563.0,15175839.0,8331248.0,12778341.0,10119854.0,9527039.0,7720942.0,12335208.0,15031167.0,16469029.0,8110576.0,19597305.0,15340726.0,18035476.0,19121426.0,17680833.0,28445820.0,25304353.0,44055490.0,7182360.0,11883401.0,8512115.0,9234343.0,13395000.0,12647830.0,27986024.0,12395118.0,16976345.0,24412532.0,8451295.0,28362584.0,26741065.0,16014849.0,24065253.0,32494914.0,21914027.0,21872011.0,15757675.0,22130258.0,25709927.0,22790466.0,22901686.0,37099723.0,45106781.0,27127428.0,17555188.0,26354061.0,22592676.0,20244290.0,23336632.0,9259894.0,386720.0,1543618.0,1866922.0,437753.0,2001539.0,118238.0,2075754.0,1890067.07,1799588.0,419599.0,2216866.0,35636.0,3475886.4,46718.0,1271855.0,2108928.52,1281187.0,1281823.0,1133209.0
48,830861.83,388721.0,156563.0,170119.0,855230.41,951037.81,942867.43,689568.06,139896.0,709593.01,685048.0,1068358.68,1426217.22,1135246.03,1039292.65,969401.64,1478032.56,3083973.0,1036751.52,1087493.03,881112.65,928749.32,1039871.79,1239611.59,1156302.12,938037.07,1151833.68,977132.09,1030248.62,779663.9,1393559.32,1075978.68,894348.25,1097469.76,1242450.45,801461.76,1236456.87,2540281.0,964841.74,799809.0,776730.18,632495.53,943784.97,175135.0,699411.11,837441.57,984367.28,1022770.07,987358.77,600133.22,705033.05,621155.5,702433.62,796268.49,482864.0,584850.45,103150.0,599833.79,778590.33,807272.27,953500.12,1046441.59,876624.02,1061816.0,1450050.0,1448702.0,999040.0,1105693.0,977469.0,817848.48,898488.01,809618.55,1020442.76,990211.69,1361810.0,369228.0,596331.0,675585.0,1278866.0
49,674359.0,174272.0,853532.0,413979.0,128987.0,278872.0,115183.0,58853.0,260614.0,895665.0,143133.0,239406.84,812996.0,218539.03,254986.56,76863.0,196612.79,111195.0,132039.0,101480.0,139537.0,347606.91,237578.23,315939.44,432623.86,187954.59,148549.65,53561.0,42262.0,169377.55,59689.0,1019811.0,270500.89,379441.0,221564.0,356803.0,198281.76,72997.0,351054.0,1332147.0,860001.0,508987.0,1195790.0,1676822.0,402807.0,340788.0,622627.0,1642971.0,675634.0,173457.0,486778.29,1056025.0,104843.0,634806.0,1385472.0,614294.0,71520.0,163047.0,516912.0,382341.0,142238.0,179085.0,63882.0,90565.0,594820.0,718136.0,504512.0,346919.0,189527.0,58828.0,115795.0,1490169.0,653201.0,516615.71,117260.0,81678.0,544248.88,67204.0,359791.0
50,240227.0,130924.0,144032.0,165307.6,189201.0,267649.17,166173.89,142639.0,212253.11,174398.0,54771.0,190371.46,255529.95,147851.92,149065.67,40679.0,138480.22,226884.78,156643.7,32147.0,214492.37,240200.92,66464.0,249574.92,272098.25,120786.06,156070.29,263372.05,121526.49,135878.7,138160.11,69181.0,94881.0,91121.12,344748.44,270121.08,98069.0,70473.0,64782.0,1149499.0,631542.0,500860.0,899393.0,785936.0,249202.0,322113.0,317452.0,1081974.0,535368.0,228286.65,197199.0,170824.0,250451.0,158211.0,129552.0,123381.0,50281.0,137517.0,108465.0,337647.14,184133.0,435525.6,248853.89,256935.74,100202.0,244081.43,64866.0,66274.0,182209.17,90490.0,67065.0,559112.23,606701.5,2434328.0,93900.0,437564.79,539767.99,415011.29,439288.69
51,673888.0,704777.0,846114.0,768965.0,800130.0,697785.0,412161.0,610560.0,797354.0,792497.0,257080.0,343076.0,1457991.0,243798.0,259533.0,189688.0,1171038.0,1669347.0,388819.0,297016.0,614164.0,1055930.0,801057.0,752500.0,1052758.0,682733.0,630715.0,826355.0,449816.0,834095.0,1274028.0,1523312.0,1728306.0,1485868.0,1929653.0,1972457.0,1301135.0,1364167.0,632109.0,4474435.0,1353825.0,2300574.0,5693954.0,5242589.0,1755090.0,1863230.0,2581928.0,3972610.0,3876482.0,532576.0,656365.0,732561.0,431781.0,952890.0,643619.0,430332.0,351717.0,919686.0,819608.0,657128.0,308431.0,1168795.0,237258.0,158937.0,1414173.0,1935596.0,928097.0,1186487.0,556940.0,44197.0,275812.0,45229.0,59576.0,71287.0,435264.0,100037.0,460155.0,191643.0,197702.0
52,571593.0,869057.0,526366.0,1876339.0,659843.0,1316963.0,1483742.0,2090316.0,149822.0,3638147.0,1395195.0,769102.0,369802.0,133942.0,99143.0,394415.0,1409997.0,91741.0,552674.0,553782.0,946604.0,175024.0,305676.0,1012896.0,705947.0,118262.0,1952158.0,176273.0,149324.0,223650.0,122297.0,236473.0,80538.0,238242.0,2272632.0,1149165.0,396831.0,900893.0,120199.0,511865.0,709262.0,325584.0,246354.0,1112339.0,1296048.0,355821.0,454388.0,1044670.0,355900.0,116106.0,184482.0,358969.0,1146620.0,937887.0,164111.0,196825.0,145078.0,227466.0,569441.0,11604.0,264259.0,461524.0,340358.0,249346.0,152870.0,568549.0,347969.0,298058.0,159079.0,273097.0,735501.0,455705.0,1531768.0,925519.0,739352.0,244686.0,568998.0,537668.0,405600.0
53,261856.0,647007.0,488646.0,806440.0,496233.0,276370.0,233715.0,372231.0,747948.0,398261.0,431365.0,714021.0,654589.0,345419.0,1075052.0,400160.0,607286.0,556199.0,531897.0,1017419.0,818289.0,941604.0,874517.0,2136452.0,1525500.0,687027.0,296547.0,775216.0,604397.0,517621.0,1093840.0,1250721.0,378661.0,1071130.0,1226387.0,2683610.0,979974.0,877388.0,531117.0,1030509.0,747572.0,1658516.0,2658426.0,2543253.0,909514.0,975446.0,729686.0,1251054.0,1049958.0,484179.0,737130.0,1913923.0,878725.0,1127592.0,653915.0,568967.0,406593.0,317648.0,564160.0,572902.0,8910924.0,1488645.0,260278.0,353823.0,275764.0,922597.0,210851.0,935105.0,542199.0,284408.0,201352.0,226828.0,4828145.0,1318276.0,913398.0,448838.0,1782277.0,579323.0,236421.0
54,673414.0,111686.0,344796.0,207874.0,496730.0,119253.0,50216.0,59931.0,26025.0,55082.0,79512.0,32095.0,49363.0,39324.0,35466.0,30419.0,30843.0,94514.0,85688.0,144493.0,53984.0,270889.0,91789.0,241512.0,275527.0,598514.0,188319.0,396337.0,88704.0,69503.0,242539.0,190717.0,140488.0,211749.0,895375.0,389313.0,68031.0,449786.0,84382.0,52568.0,36507.0,56648.0,92227.0,112024.0,310657.0,165349.0,115863.0,308068.0,273757.0,625718.0,519460.0,180922.0,130706.0,35728.0,199638.0,272152.0,156846.0,392682.0,435791.0,16089629.0,666079.0,287632.0,61589.0,2827300.55,132932.0,299057.0,251291.0,137501.0,281082.0,473967.0,1929029.0,314407.0,1460532.71,231657.0,203886.0,63316.0,1234074.63,521290.0,58006.0
55,1326460.0,427996.0,1366010.0,683095.0,1441083.0,890913.0,615674.15,713834.0,876947.0,1412228.0,175335.0,199515.0,136787.0,172649.0,138814.0,579957.0,146114.0,411073.88,250949.0,192214.0,1092811.0,887638.0,974675.0,1380175.0,2248165.0,896476.0,508525.0,838442.0,617422.0,718120.0,178598.0,294279.73,179071.0,82109.0,362919.0,619975.13,225534.0,416427.49,241257.0,927236.93,150011.0,109582.0,555984.0,297609.22,198313.0,252208.3,104671.0,900632.39,169611.0,276825.8,149323.0,238946.14,251669.86,248268.0,268451.85,109261.0,276004.49,295336.0,199320.0,267345.13,268045.0,243079.84,289654.22,251851.89,76839.0,239951.21,202466.98,97381.0,216578.5,269835.15,254535.73,223792.61,216342.79,209742.6,221773.06,290271.83,236297.2,236746.65,233154.0
56,205932.0,797209.0,426175.0,1029802.0,1086212.0,1118987.0,658040.0,787893.0,363515.0,1165269.0,661705.0,346182.0,352524.0,443733.0,626779.0,751728.0,554865.0,174818.0,538171.0,472484.0,1288617.0,1838170.0,334328.0,960906.0,2171170.0,2605754.0,1664291.0,1524709.0,673715.0,796103.0,1337862.0,1262289.0,965837.0,971544.0,1717548.0,1618152.0,1577091.0,1493318.0,664607.0,573054.0,1026325.0,1213221.0,1077808.0,763593.0,1292837.0,1406785.0,421205.0,260324.0,443254.0,1717901.0,1215424.0,392268.0,922484.0,1756698.0,1018478.0,715477.0,574572.0,801560.0,945845.0,117310.0,147244.0,213071.0,572071.0,100545.0,203959.0,116866.0,102412.0,154270.0,67742.0,446781.0,329742.0,36928.0,104090.0,134835.0,100528.0,37117.0,72708.0,62789.0,115883.0
