,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.TCPTP- R5,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R4,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
1180,175850000.0,189840000.0,220740000.0,189880000.0,229070000.0,122820000.0,135930000.0,160760000.0,127800000.0,79593000.0,199780000.0,179760000.0,140550000.0,50672000.0,185820000.0,166400000.0,168030000.0,190480000.0,160890000.0,181590000.0
1181,871510000.0,1016800000.0,1095500000.0,880070000.0,1098600000.0,674820000.0,822160000.0,972830000.0,786380000.0,498610000.0,1008300000.0,1054600000.0,835570000.0,244330000.0,1072200000.0,957870000.0,1031200000.0,1105900000.0,897920000.0,1018300000.0
1182,13083808.0,7792600.0,12623000.0,22399000.0,10099000.0,10104000.0,9943300.0,8735800.0,15168000.0,9883189.0,18868000.0,9745400.0,9105700.0,9260500.0,8993900.0,13059055.0,6805400.0,6943700.0,17811000.0,7160200.0
1183,1816000000.0,2190200000.0,2298900000.0,1964400000.0,2057800000.0,1776100000.0,1819100000.0,2213800000.0,1813800000.0,1278200000.0,2006200000.0,2384100000.0,1694000000.0,719190000.0,2104400000.0,2142400000.0,2180800000.0,2346200000.0,2299600000.0,2331800000.0
1184,537750000.0,543270000.0,709140000.0,555250000.0,602850000.0,501010000.0,605440000.0,699410000.0,583950000.0,405720000.0,622760000.0,563030000.0,519330000.0,218400000.0,605490000.0,591330000.0,664100000.0,659440000.0,652440000.0,661930000.0
1185,15099000.0,18967000.0,17418000.0,14740000.0,18037000.0,11248000.0,14753000.0,15055000.0,10043000.0,6889200.0,16967000.0,24047000.0,17176000.0,10942014.0,16439000.0,17690000.0,15089000.0,12146000.0,15985000.0,19070000.0
1186,1499000000.0,1523200000.0,1493300000.0,1644900000.0,1324500000.0,1308200000.0,1278300000.0,1598100000.0,1187500000.0,1070100000.0,1387400000.0,1469300000.0,1252900000.0,1077900000.0,1406500000.0,1443200000.0,1443300000.0,1354300000.0,1772100000.0,1442500000.0
1187,653520000.0,859870000.0,963740000.0,789660000.0,872180000.0,548340000.0,614980000.0,723060000.0,526210000.0,392170000.0,642930000.0,765570000.0,673070000.0,247820000.0,720800000.0,681950000.0,794030000.0,802620000.0,683340000.0,849090000.0
1188,10736000000.0,10345000000.0,13024000000.0,10014000000.0,10619000000.0,10870000000.0,9786400000.0,11546000000.0,11394000000.0,6669700000.0,11401000000.0,11218000000.0,9939500000.0,5365400000.0,10666000000.0,10547000000.0,10669000000.0,10612000000.0,11063000000.0,10588000000.0
1189,301900000.0,303220000.0,336950000.0,271580000.0,360760000.0,201700000.0,224990000.0,267530000.0,207810000.0,101960000.0,279500000.0,255020000.0,190480000.0,48057000.0,206540000.0,350350000.0,397570000.0,377800000.0,328560000.0,389740000.0
1190,1433200000.0,1642200000.0,1878300000.0,1686200000.0,1816000000.0,1453800000.0,1619200000.0,1907800000.0,1663200000.0,1044800000.0,1846900000.0,1559300000.0,1405700000.0,585840000.0,1638700000.0,1386800000.0,1564600000.0,1383800000.0,1435200000.0,1453200000.0
1191,169370000.0,196580000.0,232450000.0,192620000.0,206690000.0,171790000.0,186460000.0,234720000.0,190240000.0,117200000.0,195660000.0,161450000.0,155280000.0,54234000.0,178920000.0,192340000.0,220790000.0,219290000.0,231180000.0,226800000.0
1192,2396600.0,3603967.0,3576077.0,3489800.0,3611276.0,4874100.0,3836183.0,3557124.0,3761350.0,5142610.0,3524124.0,3680999.0,3709397.0,7009700.0,3550119.0,3667360.0,3735355.0,3697245.0,3669559.0,3697245.0
1193,39636000.0,44801000.0,50488000.0,45706000.0,45034000.0,38380000.0,40882000.0,48081000.0,42936000.0,27185000.0,24394000.0,25889000.0,18870000.0,6791000.0,18716000.0,56789000.0,69126000.0,63442000.0,66892000.0,63970000.0
1194,98478000.0,115700000.0,136890000.0,112050000.0,132100000.0,89893000.0,109360000.0,134220000.0,104270000.0,60201000.0,126320000.0,102780000.0,88485000.0,25269000.0,114950000.0,113490000.0,132980000.0,123010000.0,134890000.0,130290000.0
1195,3185700000.0,3480100000.0,4263600000.0,3472700000.0,3739100000.0,2476100000.0,3052000000.0,3298800000.0,2291700000.0,2111000000.0,3206800000.0,3212400000.0,2902600000.0,891800000.0,3654000000.0,2781100000.0,3141300000.0,2864700000.0,2896400000.0,3104600000.0
1196,25216000.0,31042000.0,35244000.0,26170000.0,30222000.0,36130000.0,44846000.0,51779000.0,43917000.0,24311000.0,30485000.0,28427000.0,22954000.0,6611000.0,25365000.0,45462000.0,52893000.0,48582000.0,54020000.0,53934000.0
1197,2767900000.0,2957300000.0,3211300000.0,3145700000.0,2869100000.0,2236400000.0,2702400000.0,2457900000.0,2384500000.0,1783700000.0,2518400000.0,3034700000.0,2417900000.0,1015500000.0,3001900000.0,2959400000.0,2961500000.0,3070800000.0,2913900000.0,3149500000.0
1198,251170000.0,288190000.0,306450000.0,263780000.0,268560000.0,259120000.0,252610000.0,338090000.0,265580000.0,150860000.0,329390000.0,329400000.0,215820000.0,97180000.0,297970000.0,250970000.0,269010000.0,278800000.0,234300000.0,251080000.0
1199,102640000.0,108620000.0,131010000.0,105350000.0,119670000.0,106020000.0,126330000.0,157600000.0,133180000.0,75055000.0,127810000.0,125990000.0,100900000.0,38358000.0,126540000.0,120060000.0,131150000.0,128780000.0,132510000.0,132400000.0
1200,20225000.0,20466000.0,31605000.0,26140000.0,29720000.0,22687000.0,26875000.0,29859000.0,26438000.0,14465000.0,23008000.0,21978000.0,19404000.0,8666600.0,19793000.0,26899000.0,27798000.0,32073000.0,39620000.0,26165000.0
1201,1056100000.0,1305300000.0,1349800000.0,1156100000.0,1268500000.0,1290300000.0,1459700000.0,1735900000.0,1604300000.0,1053600000.0,1565900000.0,1642000000.0,1501000000.0,539630000.0,1780700000.0,1338400000.0,1414000000.0,1344600000.0,1250900000.0,1464200000.0
1202,1240600000.0,1216100000.0,1241600000.0,1355900000.0,1330800000.0,1025200000.0,1342100000.0,1410100000.0,1316000000.0,835380000.0,1378800000.0,1443300000.0,1133600000.0,654030000.0,1229500000.0,1366600000.0,1353500000.0,1193500000.0,1668100000.0,1394000000.0
1203,79962000.0,71529240.0,72301040.0,63207000.0,72185860.0,45740000.0,69347020.0,73961070.0,79800000.0,27221000.0,70788000.0,69411760.0,68609670.0,28485000.0,71729700.0,91632000.0,73293660.0,74138580.0,76969000.0,72837270.0
1204,169690000.0,176180000.0,214940000.0,186370000.0,193520000.0,159610000.0,172780000.0,233490000.0,175530000.0,110690000.0,196780000.0,189100000.0,155890000.0,47997000.0,208210000.0,210090000.0,208990000.0,211880000.0,204790000.0,200450000.0
1205,24750000.0,28872000.0,29185000.0,32479000.0,25413000.0,23625000.0,25696000.0,26815000.0,26009220.0,22806000.0,23592000.0,26917000.0,22205000.0,16637000.0,27285000.0,23329000.0,28231000.0,27248000.0,26631000.0,27147000.0
1206,337910000.0,381640000.0,478500000.0,390400000.0,415600000.0,372850000.0,433810000.0,519300000.0,436230000.0,277000000.0,382310000.0,355860000.0,327170000.0,108370000.0,377380000.0,426680000.0,441810000.0,424400000.0,419210000.0,449930000.0
1207,7264446.0,7819363.0,8752764.0,7543697.0,8046350.0,7341987.0,7604614.0,8896125.0,7784973.0,6979218.0,8418056.0,8444134.0,7607466.0,6932590.0,8351503.0,5394400.0,9852100.0,6493200.0,8370002.0,11156000.0
1208,3354700000.0,3856900000.0,4520000000.0,3730100000.0,3997700000.0,3427200000.0,4064300000.0,4931000000.0,4052100000.0,2535400000.0,4212300000.0,4323200000.0,3844300000.0,1342200000.0,4560000000.0,3448800000.0,3876000000.0,3791300000.0,3468500000.0,3735400000.0
1209,13397000.0,13625957.0,14203044.0,13054010.0,13781920.0,8863400.0,12564922.0,14018294.0,12420293.0,6987700.0,16650000.0,14056575.0,14420000.0,6146400.0,14449280.0,13059930.0,13474481.0,13237340.0,13567447.0,13473514.0
1210,17222000.0,11548000.0,10932000.0,13564000.0,9493100.0,5150500.0,4633600.0,5735900.0,4577800.0,3231600.0,22054000.0,19590000.0,16906000.0,5330000.0,23792000.0,25570000.0,26503000.0,22856000.0,34643000.0,28402000.0
1211,25521000.0,27862000.0,29228000.0,24330000.0,31312000.0,21153000.0,16442000.0,29814000.0,21014000.0,15004000.0,23420000.0,22995000.0,20409000.0,4706800.0,25304000.0,22930878.0,24881500.0,23569000.0,23230000.0,26291000.0
1212,25726000.0,28962000.0,32457000.0,25347000.0,27489000.0,27669000.0,30584000.0,21935000.0,28053000.0,16135000.0,32449000.0,23574000.0,24677000.0,9142400.0,32752000.0,41316000.0,31041000.0,30705000.0,48782000.0,40590000.0
1213,31762000.0,39030000.0,47987000.0,34197000.0,44119000.0,30070000.0,35065000.0,41913000.0,37727000.0,18971000.0,40742000.0,32141000.0,30262000.0,9734200.0,40974000.0,36664000.0,48331000.0,46752000.0,37980000.0,43890000.0
1214,48600000.0,66642000.0,94409000.0,74048000.0,81555000.0,56019000.0,68056000.0,75057000.0,58469000.0,44772000.0,85545000.0,62601000.0,56007000.0,19189000.0,69950000.0,55036000.0,72846000.0,61849000.0,73776000.0,73191000.0
1215,115710000.0,156650000.0,195900000.0,133570000.0,170220000.0,100650000.0,119740000.0,149860000.0,113180000.0,83005000.0,131520000.0,151020000.0,133880000.0,44043000.0,148070000.0,127640000.0,133290000.0,142110000.0,124320000.0,144400000.0
1216,448580000.0,541680000.0,638560000.0,489680000.0,544840000.0,229580000.0,273570000.0,314740000.0,236980000.0,147390000.0,394680000.0,390680000.0,348630000.0,114050000.0,422470000.0,488110000.0,550350000.0,560450000.0,539300000.0,534690000.0
1217,554230000.0,740700000.0,799770000.0,593990000.0,636320000.0,477970000.0,634620000.0,686020000.0,624300000.0,321430000.0,638700000.0,677690000.0,542120000.0,227770000.0,628570000.0,499770000.0,561230000.0,545410000.0,714440000.0,578430000.0
1218,37691000.0,44631000.0,49486000.0,44196000.0,48518000.0,27894000.0,28416000.0,45482000.0,32607000.0,18404000.0,41467000.0,43346000.0,29089000.0,10175000.0,37207000.0,38754000.0,45929000.0,36967000.0,59327000.0,44722000.0
1219,32370000.0,35399000.0,41140000.0,33872000.0,37030000.0,57740000.0,57618000.0,68803000.0,66579000.0,33499000.0,46326000.0,30447000.0,30916000.0,9700200.0,40886000.0,99272000.0,110420000.0,99221000.0,110460000.0,108630000.0
1220,192900000.0,218500000.0,243060000.0,203850000.0,210680000.0,112530000.0,155490000.0,194250000.0,145950000.0,94470000.0,245390000.0,240860000.0,203540000.0,78783000.0,243840000.0,189030000.0,184730000.0,190480000.0,162370000.0,177280000.0
1221,110220000.0,128930000.0,138670000.0,120580000.0,137170000.0,76968000.0,84776000.0,109830000.0,79245000.0,60276000.0,104370000.0,104050000.0,92803000.0,32461000.0,125150000.0,93968000.0,96337000.0,91410000.0,106930000.0,93348000.0
1222,31724000.0,30587000.0,31495000.0,40735000.0,32672000.0,31995000.0,25357000.0,43817000.0,29655000.0,18824000.0,49447000.0,45186000.0,37813000.0,8489200.0,43630000.0,27488000.0,34129000.0,36611000.0,29366000.0,32586000.0
1223,1050500000.0,1252000000.0,1421300000.0,1117600000.0,1155300000.0,931230000.0,1055900000.0,1305500000.0,1030400000.0,709670000.0,1431300000.0,1467000000.0,1179200000.0,388170000.0,1466800000.0,1098400000.0,1303300000.0,1202700000.0,1175000000.0,1164600000.0
1224,6141800.0,7753000.0,7953800.0,7529500.0,7619600.0,6912272.0,8383536.0,12977379.0,6582300.0,6647100.0,9737776.0,4100400.0,6494065.0,2806700.0,5674000.0,19818000.0,21126000.0,11984000.0,27074000.0,17798000.0
1225,18889000.0,26902000.0,27028000.0,23246000.0,22798000.0,9700200.0,10902000.0,17316000.0,13362000.0,4865400.0,22640000.0,31798000.0,24061000.0,12672000.0,28511000.0,11751000.0,13840000.0,13462000.0,38242000.0,15792000.0
1226,814870000.0,1210600000.0,1509200000.0,1136800000.0,1383400000.0,672940000.0,788970000.0,1150600000.0,939720000.0,514790000.0,1354200000.0,1263300000.0,912100000.0,341780000.0,1290400000.0,962960000.0,1189800000.0,1106300000.0,1122800000.0,1097500000.0
1227,42390000.0,53993000.0,54523000.0,39165000.0,52760000.0,44095000.0,52376000.0,68899000.0,54486000.0,24789000.0,69868000.0,64493000.0,49586000.0,24469000.0,64718000.0,44513000.0,45490000.0,42852000.0,50661000.0,47789000.0
1228,111370000.0,112500000.0,117350000.0,106070000.0,113650000.0,84826000.0,99086000.0,114890000.0,93413000.0,53561000.0,104660000.0,99764000.0,100860000.0,30360000.0,108560000.0,85217000.0,87036000.0,96203000.0,89813000.0,118630000.0
1229,37515000.0,35816000.0,26548000.0,40611000.0,35454000.0,40247000.0,47935000.0,54950000.0,48808000.0,23545000.0,41758000.0,35046000.0,32782000.0,14997000.0,34529000.0,43650000.0,47652000.0,47255000.0,55084000.0,53494000.0
1230,7896209.0,8855540.0,9918214.0,8694352.0,9550147.0,6143700.0,8498935.0,10210638.0,8498500.0,3103400.0,5871400.0,8983775.0,7671910.0,3998600.0,9503196.0,17024000.0,10230846.0,9999831.0,10218000.0,10395614.0
1231,28542000.0,30172000.0,37321000.0,30180000.0,34973000.0,27464000.0,37706000.0,39980000.0,36796000.0,20110000.0,47061000.0,48285000.0,39829000.0,13108000.0,38572000.0,30928000.0,33646000.0,33127000.0,37655000.0,43996000.0
1232,15435000.0,32353000.0,30362000.0,16092000.0,29545000.0,8529500.0,12254074.0,14324000.0,11429000.0,6992400.0,17115000.0,18464000.0,17142000.0,9906463.0,33312000.0,7933700.0,11586000.0,10141000.0,5810100.0,10012000.0
1233,134950000.0,164770000.0,150010000.0,138250000.0,151690000.0,134780000.0,142470000.0,176810000.0,143680000.0,83416000.0,158200000.0,137110000.0,114220000.0,48527000.0,151080000.0,147540000.0,174530000.0,178850000.0,161430000.0,174240000.0
1234,1552000000.0,1828400000.0,2134000000.0,1673100000.0,1827800000.0,1213400000.0,1495300000.0,1752300000.0,1442300000.0,1031400000.0,1766400000.0,1943300000.0,1695100000.0,768000000.0,1893600000.0,1611900000.0,1671700000.0,1767700000.0,1755500000.0,1658300000.0
1235,114230000.0,128540000.0,156260000.0,119760000.0,128170000.0,103250000.0,127460000.0,147910000.0,114660000.0,73542000.0,126630000.0,141990000.0,128540000.0,45015000.0,143170000.0,115230000.0,125760000.0,131550000.0,130000000.0,134880000.0
1236,38490000.0,51774000.0,69219000.0,39573000.0,62645000.0,58659000.0,75728000.0,81250000.0,66787000.0,41506000.0,74756000.0,80064000.0,68546000.0,20309000.0,77345000.0,86119000.0,125010000.0,101430000.0,111500000.0,101950000.0
1237,171880000.0,207150000.0,237580000.0,199810000.0,211260000.0,190530000.0,218940000.0,263770000.0,222040000.0,140470000.0,289320000.0,271400000.0,221770000.0,73911000.0,264790000.0,228150000.0,256350000.0,257480000.0,241400000.0,243900000.0
1238,88255000.0,112900000.0,119920000.0,99093000.0,116640000.0,81486000.0,102210000.0,119360000.0,106200000.0,57715000.0,108250000.0,94258000.0,87339000.0,21703000.0,105010000.0,96081000.0,103470000.0,101240000.0,88612000.0,113280000.0
1239,51756000.0,55725000.0,68986000.0,38494000.0,48704000.0,18608000.0,17976000.0,20906000.0,20492000.0,14083000.0,35567000.0,42214000.0,38061000.0,10455000.0,31653000.0,8179200.0,11032000.0,20405000.0,14969000.0,27983000.0
1240,2261700000.0,2927000000.0,3229600000.0,2217300000.0,2840800000.0,1574500000.0,1880200000.0,2265300000.0,2082200000.0,963020000.0,3560100000.0,3993600000.0,3112800000.0,1113000000.0,3537600000.0,2204500000.0,3311500000.0,2976900000.0,2672500000.0,2893800000.0
1241,32061000.0,35080000.0,36155000.0,32352000.0,36742000.0,30495000.0,23252000.0,35638000.0,24530000.0,15601000.0,26480000.0,40011000.0,23034000.0,7026600.0,25935000.0,24606000.0,33029000.0,38661000.0,24771000.0,39084000.0
1242,298460000.0,388670000.0,441210000.0,331190000.0,364200000.0,285350000.0,304520000.0,416740000.0,370360000.0,198480000.0,416510000.0,360550000.0,281750000.0,85867000.0,363360000.0,383400000.0,415650000.0,363680000.0,403450000.0,340370000.0
1243,15790000.0,18336000.0,31237000.0,18725000.0,17495000.0,15282000.0,22306000.0,19346000.0,16632000.0,16423000.0,17193000.0,19386000.0,16361000.0,8508000.0,17198000.0,20348000.0,27669000.0,22315000.0,26452000.0,29814000.0
1244,43101000.0,47178000.0,55026000.0,46643000.0,49685000.0,28083000.0,35497000.0,41665000.0,34251000.0,21211000.0,58728000.0,48992000.0,46112000.0,14555000.0,53845000.0,43125000.0,45762000.0,45878000.0,40675000.0,46191000.0
1245,6328881.0,6250074.0,6261504.0,6242805.0,6358350.0,8040300.0,6024306.0,6335022.0,5641500.0,5851260.0,6236856.0,6475023.0,6130602.0,5070000.0,6267453.0,4980600.0,6153153.0,6039162.0,6100356.0,6120183.0
1246,14861043.0,14350421.0,16427614.0,12591980.0,5892000.0,14214476.0,4985700.0,16081673.0,13922913.0,13950102.0,14623858.0,14323232.0,12483224.0,14815728.0,15516673.0,17749484.0,34142000.0,20409803.0,19507925.0,21566992.0
1247,67829000.0,78505000.0,84660000.0,75937000.0,74682000.0,64328000.0,70877000.0,79431000.0,69460000.0,39106000.0,85332000.0,78074000.0,69747000.0,22869000.0,74352000.0,67213000.0,65725000.0,71437000.0,70489000.0,69898000.0
1248,257720000.0,224750000.0,255460000.0,262970000.0,274630000.0,234960000.0,272490000.0,323360000.0,255960000.0,136440000.0,267510000.0,235990000.0,251000000.0,50377000.0,248850000.0,310450000.0,399760000.0,359250000.0,320050000.0,366020000.0
1249,35458000.0,40835000.0,34584000.0,48719000.0,47190000.0,35997000.0,53362000.0,58083000.0,57606000.0,22770000.0,46377000.0,43141000.0,38258000.0,13108000.0,38928000.0,57775000.0,57015000.0,55230000.0,66945000.0,59514000.0
1250,11810218.0,11955000.0,12941394.0,12363947.0,12253000.0,11887000.0,12568431.0,13324561.0,14134000.0,9398683.0,12827870.0,12207052.0,9462300.0,6396500.0,12484290.0,12429707.0,13128354.0,12621000.0,13032324.0,14893000.0
1251,37919000.0,49308000.0,72945000.0,56640000.0,59383000.0,41028000.0,49513000.0,73395000.0,54249000.0,30567000.0,63432000.0,63575000.0,52098000.0,15578000.0,63928000.0,52847000.0,70500000.0,67658000.0,49459000.0,60310000.0
1252,209330000.0,265530000.0,295780000.0,264170000.0,284550000.0,215740000.0,257170000.0,281900000.0,245340000.0,152760000.0,257140000.0,331840000.0,227290000.0,101080000.0,299770000.0,211110000.0,233690000.0,252010000.0,257480000.0,282380000.0
1253,1923200000.0,2100600000.0,2248600000.0,2181500000.0,2305300000.0,2085100000.0,2336500000.0,2622400000.0,2196800000.0,1423600000.0,2463600000.0,2415300000.0,2012600000.0,935400000.0,2430700000.0,2292900000.0,2359100000.0,2369800000.0,2456200000.0,2367000000.0
1254,364560000.0,407710000.0,445200000.0,391420000.0,442780000.0,379240000.0,441700000.0,509320000.0,449980000.0,265410000.0,476670000.0,473520000.0,408450000.0,123610000.0,459990000.0,432080000.0,468040000.0,430210000.0,441350000.0,462600000.0
1255,2232800000.0,2525600000.0,2752400000.0,2333700000.0,2615900000.0,2247700000.0,2489800000.0,2942200000.0,2389400000.0,1654400000.0,2718800000.0,2458300000.0,2202000000.0,835010000.0,2695200000.0,2424100000.0,2580500000.0,2520800000.0,2662400000.0,2550200000.0
1256,21482000.0,22542000.0,33204000.0,17720000.0,26507000.0,16996000.0,18670000.0,26348000.0,22386000.0,13708000.0,18560000.0,19281000.0,17347000.0,6087800.0,24175000.0,25667000.0,30617000.0,26714000.0,30687000.0,35703000.0
1257,32160000.0,37428000.0,41405000.0,32810000.0,43293000.0,30106000.0,37208000.0,36910000.0,32171000.0,21545000.0,37122000.0,42000000.0,33740000.0,11359000.0,40150000.0,26353000.0,32110000.0,33346000.0,34169000.0,34985000.0
1258,49557000.0,72114000.0,68056000.0,58674000.0,71091000.0,48731000.0,56648000.0,67669000.0,56913000.0,33980000.0,68623000.0,54042000.0,53516000.0,16111000.0,71809000.0,54456000.0,61315000.0,51413000.0,54021000.0,54693000.0
1259,42639000.0,49105000.0,70924000.0,54403000.0,63187000.0,48008000.0,59384000.0,63511000.0,53363000.0,37346000.0,61015000.0,59130000.0,53629000.0,14876000.0,62249000.0,55493000.0,63118000.0,68084000.0,65284000.0,66665000.0
1260,11821000.0,16131000.0,16470000.0,18527000.0,16483000.0,10768000.0,15054000.0,16470000.0,14140000.0,7490200.0,13551000.0,13005000.0,13084000.0,4941400.0,15833000.0,13924000.0,16535620.0,16515000.0,16036000.0,18907000.0
1261,29855000.0,30771000.0,36993000.0,31741000.0,34732000.0,30337000.0,33412000.0,46441000.0,34069000.0,22432000.0,38623000.0,36099000.0,26745000.0,10610000.0,39064000.0,33440000.0,37000000.0,36078000.0,35970000.0,35941000.0
1262,35661000.0,33940000.0,37061000.0,26893000.0,30716000.0,37322000.0,30745000.0,37680000.0,31984000.0,21184000.0,46491000.0,39094000.0,37366000.0,10217000.0,49633000.0,34751000.0,40803000.0,35975000.0,36665000.0,41298000.0
