,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
125,22499000.0,33695000.0,40403000.0,30538000.0,35403000.0,24991000.0,25061000.0,38071000.0,35250000.0,36071000.0,41535000.0,28658000.0,40785000.0,28197000.0,34873000.0,36788000.0,34373000.0,35253000.0
126,174700000.0,199580000.0,247480000.0,200090000.0,214570000.0,167560000.0,199390000.0,234060000.0,190130000.0,153790000.0,146670000.0,137280000.0,162060000.0,197370000.0,236730000.0,213840000.0,212350000.0,228950000.0
127,13434494.0,12025016.0,11522266.0,12493024.0,12279118.0,16162000.0,13420000.0,11791012.0,13088083.0,11360473.0,8940900.0,12637446.0,11467426.0,12582606.0,12131969.0,12204180.0,12114598.0,12149340.0
128,19419000.0,20012000.0,22076000.0,20992000.0,16617000.0,17055000.0,15646000.0,21287000.0,18526000.0,21552000.0,19050000.0,13995000.0,17671000.0,18984000.0,19609000.0,19969000.0,23242000.0,16656000.0
129,12968000.0,11920000.0,8509100.0,11552299.0,10014000.0,10264000.0,10365000.0,12710000.0,9548200.0,12236000.0,11552119.0,19472000.0,5382200.0,10532000.0,6576800.0,6548900.0,10747000.0,8142600.0
130,38651000.0,38245000.0,40112000.0,37762000.0,40426000.0,37450000.0,48753000.0,56166000.0,49199000.0,50349000.0,48561000.0,46892000.0,55544000.0,40868000.0,49615000.0,51395000.0,42147000.0,46506000.0
131,77107000.0,91158000.0,100930000.0,85442000.0,88604000.0,85404000.0,103550000.0,118690000.0,93738000.0,106850000.0,91776000.0,84715000.0,101350000.0,72751000.0,72469000.0,69134000.0,75505000.0,75193000.0
132,18550000.0,21978000.0,23642000.0,19542000.0,21738000.0,22202000.0,27296000.0,34997000.0,27395000.0,29728000.0,36558000.0,25976000.0,30131000.0,20509000.0,22852000.0,20951000.0,22009000.0,25037000.0
133,17379000.0,16377000.0,20795000.0,16842000.0,19084000.0,18196000.0,18582000.0,22469000.0,19501000.0,21855000.0,21179000.0,19502000.0,23526000.0,22507000.0,25552000.0,25054000.0,24166000.0,23368000.0
134,5324000.0,8250700.0,9178900.0,7878400.0,9107200.0,7877600.0,7669700.0,8731000.0,6322600.0,7628800.0,8702800.0,6701000.0,8580500.0,7239800.0,10361000.0,8906700.0,9332700.0,9669600.0
135,25969000.0,26539000.0,34189000.0,25064000.0,31751000.0,23190000.0,32573000.0,31104000.0,29355000.0,29458000.0,26388000.0,26059000.0,31000000.0,26349000.0,31539000.0,25005000.0,31514000.0,29791000.0
136,12294000.0,12934000.0,15229000.0,12759000.0,18640000.0,13198000.0,12531000.0,19508000.0,15918000.0,14644000.0,11419000.0,11260000.0,14205000.0,15538000.0,21942000.0,14945000.0,20391000.0,20458000.0
137,20781000.0,26054000.0,31659000.0,25963000.0,28854000.0,22972000.0,25764000.0,35256000.0,26523000.0,25735000.0,28816000.0,24902000.0,27116000.0,30554000.0,50085000.0,34036000.0,50993000.0,56862000.0
138,12331000.0,3056400.0,1994200.0,14294000.0,2230200.0,12917000.0,2599700.0,2899300.0,7819400.0,10376000.0,2329500.0,2364300.0,2139200.0,12256000.0,2191200.0,2994300.0,17549000.0,2658000.0
139,55740020.0,53079000.0,60012000.0,58785000.0,59352000.0,46244000.0,53204000.0,67678000.0,56525000.0,63027000.0,67211000.0,57035000.0,75062000.0,57865000.0,63091000.0,55921000.0,59622000.0,54007000.0
140,25523690.0,26983000.0,25292000.0,37051000.0,19759000.0,21157000.0,23924000.0,38215000.0,25055000.0,51992000.0,52522000.0,27084000.0,27051000.0,22455000.0,24156780.0,19344000.0,26809000.0,19936000.0
141,31888000.0,24942000.0,28997000.0,31395000.0,18340000.0,21149000.0,26115000.0,26731000.0,25864000.0,28277000.0,30576000.0,27027000.0,34761000.0,27946000.0,35975000.0,35340000.0,27322000.0,34666000.0
142,14634000.0,15067000.0,20336000.0,16645000.0,19826000.0,13225000.0,14358000.0,19116000.0,13816000.0,16982000.0,20960000.0,15593000.0,18292000.0,12902000.0,16142000.0,14906000.0,14716000.0,13797000.0
143,6776872.0,7623200.0,8006900.0,6987300.0,7242595.0,6030400.0,7010900.0,7368700.0,7147500.0,7101600.0,5987300.0,6970200.0,7518900.0,7170200.0,5622600.0,6827600.0,7742600.0,7050000.0
144,61837000.0,70614000.0,81684000.0,62699000.0,70392000.0,66090000.0,75230000.0,92877000.0,74328000.0,89496000.0,80164000.0,70850000.0,92970000.0,33673000.0,40892000.0,38403000.0,34869000.0,40293000.0
145,251230000.0,320920000.0,381720000.0,292700000.0,304160000.0,215400000.0,277130000.0,324410000.0,252410000.0,266610000.0,447330000.0,293190000.0,364720000.0,226580000.0,270350000.0,299620000.0,186610000.0,281410000.0
146,20012000.0,25818000.0,28496000.0,19467000.0,29191000.0,30698000.0,36117000.0,40114000.0,37752000.0,31784000.0,27682000.0,22645000.0,36622000.0,25632000.0,27725000.0,27682000.0,32525000.0,25742000.0
147,227730000.0,284500000.0,355330000.0,306480000.0,365750000.0,221350000.0,264980000.0,282780000.0,277020000.0,322680000.0,359890000.0,269700000.0,356860000.0,287020000.0,276870000.0,340110000.0,228180000.0,318970000.0
148,60647000.0,59611000.0,65717000.0,68447000.0,86825000.0,61848000.0,57874000.0,72668000.0,52667000.0,77317000.0,67791000.0,62071000.0,87613000.0,75118000.0,49160000.0,61508000.0,74006000.0,59922000.0
149,25945000.0,30590000.0,33442000.0,29532000.0,33033000.0,33925000.0,36092000.0,38436000.0,37225000.0,39581000.0,34204000.0,31724000.0,37147000.0,34172000.0,34209000.0,30950000.0,39059000.0,37061000.0
150,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0,16189000.0
151,12428000.0,12950000.0,17420000.0,13956000.0,11643000.0,14345000.0,12367000.0,18401000.0,16788000.0,15418000.0,13866290.0,11030000.0,13618000.0,28005000.0,18865000.0,13927000.0,19736000.0,17539000.0
152,9166924.0,9864580.0,13966000.0,8905004.0,9951488.0,9048848.0,9627232.0,10046188.0,9301780.0,9728528.0,9880164.0,9444428.0,9911332.0,6833600.0,9102196.0,8793524.0,7612800.0,9157936.0
153,30809000.0,25165000.0,22829000.0,26230000.0,37574000.0,15434000.0,27384000.0,47653000.0,31711000.0,27420000.0,27246000.0,20763000.0,33154000.0,45313000.0,39661000.0,45375000.0,66718000.0,51164000.0
154,13655000.0,13714000.0,14366440.0,12981000.0,13907660.0,12827410.0,11974000.0,14080200.0,11687000.0,14712010.0,14556540.0,13995000.0,16593000.0,13576240.0,14135000.0,13955260.0,13697870.0,14226020.0
155,6059600.0,6841829.0,6992223.0,7436800.0,6914299.0,6042900.0,6528171.0,6841064.0,6682300.0,6590400.0,6720913.0,6457774.0,6816085.0,6202300.0,6974039.0,6857161.0,7656800.0,7031158.0
156,23227000.0,28605080.0,30067000.0,28686000.0,26521000.0,25101000.0,28792000.0,26738000.0,28417000.0,35145000.0,35611730.0,56737000.0,33236560.0,22698000.0,25810000.0,26835150.0,23991000.0,25340000.0
157,6400800.0,5011600.0,8154657.0,7934300.0,5658800.0,6758800.0,6685059.0,6833200.0,6621100.0,10221000.0,11138000.0,7128793.0,10671000.0,6224200.0,5847500.0,5083700.0,7710200.0,6065500.0
158,654470000.0,746510000.0,865990000.0,765430000.0,869960000.0,648550000.0,698090000.0,831120000.0,735020000.0,895360000.0,651320000.0,651700000.0,791180000.0,654230000.0,796830000.0,788720000.0,591110000.0,754340000.0
159,75010050.0,75744050.0,77354010.0,75770600.0,76232240.0,74684590.0,75261640.0,76824280.0,75303180.0,76797730.0,76341870.0,75172780.0,76646560.0,70029000.0,77102420.0,76347650.0,76838000.0,81570000.0
160,29211000.0,24848000.0,40206000.0,27413000.0,27924000.0,19339000.0,23644000.0,24142000.0,21779000.0,24473000.0,18380000.0,26214000.0,29649000.0,22110000.0,22601000.0,27030000.0,23422000.0,24224000.0
161,20138720.0,18210000.0,16368000.0,20669910.0,20436040.0,21237820.0,22072000.0,41220000.0,22598080.0,19213000.0,20766910.0,15994000.0,22531840.0,21950900.0,24363630.0,22738880.0,24160960.0,24165880.0
162,12570000.0,14230000.0,23980000.0,13215000.0,19097000.0,13677610.0,13417000.0,13276000.0,12940000.0,14974000.0,15081290.0,14231000.0,14368000.0,14712000.0,15408000.0,14730000.0,15926000.0,15520540.0
163,66569000.0,76075000.0,87444000.0,72388000.0,81633000.0,66663000.0,79828000.0,95261000.0,76140000.0,72866000.0,68980000.0,59944000.0,73618000.0,68265000.0,75521000.0,72998000.0,78027000.0,73824000.0
164,35572000.0,48598000.0,52350000.0,43151000.0,45029000.0,31688000.0,45082000.0,49987000.0,43923000.0,50828000.0,51895000.0,41721000.0,53982000.0,38690000.0,45059000.0,42609000.0,46528000.0,48809000.0
165,12702000.0,17077000.0,18436000.0,13904000.0,15322000.0,14014000.0,17786000.0,15187000.0,15142000.0,13866000.0,22375000.0,19607000.0,13590000.0,19119000.0,13584000.0,10976000.0,16589000.0,16569000.0
166,75151000.0,44422710.0,44775950.0,43841670.0,44581500.0,29369000.0,37237920.0,42118540.0,36444000.0,48769000.0,44808130.0,45663860.0,44527920.0,27670000.0,39147570.0,37017890.0,29444000.0,39305700.0
167,127730000.0,153800000.0,189950000.0,153880000.0,162030000.0,124990000.0,149240000.0,184720000.0,153490000.0,180070000.0,173070000.0,141780000.0,171250000.0,148560000.0,159830000.0,151790000.0,161290000.0,165190000.0
168,13746776.2,7980553.0,15640.0,17866000.0,12516.0,12403000.0,11437634.74,6205807.42,15971000.0,20524000.0,12842.0,9705931.18,4373174.2,14989000.0,9400337.0,9123321.72,17224000.0,8636470.32
169,12988000.0,15031000.0,19364000.0,13332000.0,18186000.0,10990000.0,13519000.0,15035000.0,16386000.0,17411000.0,17236000.0,14739000.0,16701000.0,20997000.0,20346000.0,17207000.0,21859000.0,22416000.0
170,99061000.0,109100000.0,116840000.0,112170000.0,106970000.0,88745000.0,97304000.0,111200000.0,102920000.0,119470000.0,103990000.0,93305000.0,107490000.0,96102000.0,110050000.0,122380000.0,124020000.0,114040000.0
171,16402000.0,12538000.0,11531000.0,11837000.0,12958000.0,15674000.0,17029000.0,19076000.0,14306000.0,15898000.0,9825000.0,13812000.0,12421000.0,12081000.0,10287000.0,10880000.0,11605000.0,9636000.0
172,17458000.0,20928000.0,20378000.0,14415000.0,19073000.0,25348000.0,26732000.0,28622000.0,22946000.0,20359000.0,18701000.0,19765000.0,21638000.0,20906000.0,19869000.0,19227000.0,17101000.0,21027000.0
173,102320000.0,97407000.0,116300000.0,98633000.0,107570000.0,112270000.0,118770000.0,135910000.0,114330000.0,110370000.0,95345000.0,95533000.0,109040000.0,135660000.0,155430000.0,137650000.0,128000000.0,145200000.0
174,35764000.0,29631000.0,43436000.0,38109000.0,35940000.0,28919000.0,34656000.0,36730000.0,36716000.0,37684000.0,35355000.0,34077000.0,44959000.0,32056000.0,35600000.0,33285000.0,39310000.0,30187000.0
175,24502000.0,24495000.0,34886000.0,30757000.0,30730000.0,22966000.0,26081000.0,34302000.0,32305000.0,42846000.0,30367000.0,28322000.0,40825000.0,26523000.0,29074000.0,29178000.0,33217000.0,32507000.0
176,2668500.0,3272000.0,3406400.0,3315100.0,2634300.0,2588467.0,2362000.0,2675100.0,2647110.0,3066960.0,2875100.0,2499000.0,3580500.0,2652041.0,2804100.0,2388200.0,2797472.0,2387300.0
177,23417000.0,26360000.0,55588000.0,32819000.0,46320000.0,28003000.0,28930000.0,49124000.0,29091000.0,24599000.0,29810000.0,18537000.0,25484000.0,28716000.0,37949000.0,29621000.0,54044000.0,52331000.0
178,27164000.0,32281000.0,32849000.0,26338000.0,31821000.0,23078000.0,27358000.0,30869000.0,26394000.0,35418000.0,33378000.0,29184000.0,34353000.0,28581000.0,32509000.0,30461000.0,28691000.0,32251000.0
179,24367990.0,30439000.0,16750000.0,23014990.0,20691040.0,23696260.0,22620220.0,20678320.0,22196830.0,20563690.0,21381850.0,23829970.0,21082630.0,21811600.0,19382560.0,17068000.0,20605030.0,19646800.0
180,40465000.0,49062000.0,57726000.0,46336000.0,53309000.0,26796000.0,30423000.0,30636000.0,31005000.0,44259000.0,62534000.0,53830000.0,65506000.0,31944000.0,32266000.0,34913000.0,26157000.0,32015000.0
181,33116000.0,36794000.0,41017000.0,37631000.0,38333000.0,21117000.0,25553000.0,31171000.0,26130000.0,37866000.0,38893000.0,31528000.0,35424000.0,20362000.0,21363000.0,22367000.0,21864000.0,24399000.0
182,109930000.0,141710000.0,112860000.0,120870000.0,131190000.0,140750000.0,161390000.0,214920000.0,163980000.0,137500000.0,149790000.0,120000000.0,136420000.0,180860000.0,175320000.0,177110000.0,191980000.0,194800000.0
183,44472000.0,58408000.0,61549000.0,40120000.0,64335000.0,46823000.0,40701000.0,71031000.0,38012000.0,49997000.0,55934000.0,31311000.0,52628000.0,41026000.0,39853000.0,51856000.0,32841000.0,50628000.0
184,14416000.0,19285000.0,19341000.0,19837000.0,19283000.0,7090500.0,8491100.0,8742300.0,9846400.0,17524000.0,11267000.0,12115000.0,17204000.0,17117000.0,13298000.0,14325000.0,25745000.0,13755000.0
185,3600831.0,3684849.0,3701658.0,3618223.0,3686000.0,3009600.0,3378700.0,3622271.0,3508263.0,3478700.0,3783000.0,4223900.0,3980600.0,3570842.0,3593800.0,3650300.0,3589115.0,3448400.0
186,65079000.0,77777000.0,100950000.0,74655000.0,73562000.0,64037000.0,59139000.0,70762000.0,92643000.0,107570000.0,84139000.0,73867000.0,96676000.0,73334000.0,68905000.0,35953000.0,83393000.0,53526000.0
187,26690000.0,25621000.0,34072000.0,31429000.0,32584000.0,28559000.0,31146000.0,38940000.0,33107000.0,31500000.0,28256000.0,21689000.0,31892000.0,55025000.0,53037000.0,46785000.0,54117000.0,49851000.0
188,209620000.0,243810000.0,287390000.0,239980000.0,252440000.0,118410000.0,135450000.0,173350000.0,136500000.0,160780000.0,162790000.0,136970000.0,166220000.0,201160000.0,233440000.0,214710000.0,223920000.0,214880000.0
189,10625000.0,13221000.0,15075000.0,12039000.0,12321000.0,9486700.0,9551800.0,10933000.0,10424000.0,11452000.0,10112000.0,7809900.0,9372100.0,15224000.0,15344000.0,14714000.0,14311000.0,14542000.0
190,175480000.0,208880000.0,275630000.0,191010000.0,214730000.0,24302000.0,26369000.0,32744000.0,26208000.0,210380000.0,198010000.0,185600000.0,199250000.0,39722000.0,44286000.0,41985000.0,43953000.0,41573000.0
191,22362000.0,11727000.0,11181000.0,18527000.0,4306100.0,18852000.0,9628900.0,15490000.0,11320000.0,24349000.0,14100000.0,9834200.0,4638200.0,15802000.0,13390000.0,11742000.0,24361000.0,6727200.0
192,14295000.0,12666000.0,15516000.0,19475000.0,13916000.0,12370241.0,7983700.0,7846500.0,11754000.0,10146122.0,6312700.0,5615100.0,5876800.0,17009000.0,13424000.0,12687000.0,19107000.0,17163000.0
193,44808000.0,45091000.0,54191000.0,48417000.0,49278000.0,64890000.0,46597000.0,52084000.0,44752000.0,63228000.0,44441000.0,47587000.0,62005000.0,33954000.0,41693000.0,42054000.0,34267000.0,41176000.0
194,10916000.0,13128000.0,14116490.0,14463000.0,13932870.0,13505200.0,13563750.0,14467500.0,13810890.0,13212000.0,12035000.0,11249000.0,13245040.0,18493000.0,15209970.0,14666090.0,15104290.0,15037630.0
195,32293000.0,31905000.0,34594000.0,28357000.0,31728000.0,15549000.0,20254000.0,24692000.0,19153000.0,25255000.0,22872000.0,19205000.0,19933000.0,23262000.0,25453000.0,23788000.0,26975000.0,25087000.0
196,14586000.0,16577000.0,12769000.0,13146000.0,15322000.0,19757000.0,14926000.0,15904000.0,14737000.0,14752400.0,15507480.0,15205000.0,15211880.0,13872000.0,18446000.0,13970000.0,14095000.0,17313000.0
197,76897000.0,106250000.0,118250000.0,97834000.0,107700000.0,61481000.0,71326000.0,96538000.0,70871000.0,67895000.0,62960000.0,57533000.0,72442000.0,98029000.0,116580000.0,107970000.0,111630000.0,127360000.0
198,23334320.0,11266000.0,44699000.0,26560960.0,33940000.0,23570130.0,23580030.0,29717120.0,25057130.0,29878360.0,26769210.0,23883000.0,23098000.0,25489980.0,27346280.0,26590660.0,27563950.0,28825040.0
199,223890000.0,234670000.0,294600000.0,230980000.0,255040000.0,196580000.0,223190000.0,274770000.0,231690000.0,256870000.0,253360000.0,226640000.0,258900000.0,231080000.0,251980000.0,230850000.0,235120000.0,261620000.0
200,10344000.0,11530000.0,14673000.0,13607000.0,13734000.0,10342000.0,11948000.0,12740000.0,11563000.0,13774000.0,11479000.0,10645000.0,11280000.0,15086000.0,21613000.0,17492000.0,18020000.0,17700000.0
201,19086000.0,18989000.0,23644000.0,15723000.0,20365000.0,17223000.0,15704000.0,19740000.0,21124000.0,20725000.0,17185000.0,15476000.0,19611000.0,20432000.0,19213000.0,19709000.0,20605000.0,19568000.0
202,11004000.0,11971525.0,12673595.0,11366000.0,12430168.0,9887100.0,11791409.0,12647434.0,12100000.0,13510000.0,12518748.0,11496785.0,12681045.0,13729000.0,12741896.0,12647527.0,13097000.0,12823214.0
203,2462700.0,1968500.0,2331800.0,2566700.0,2467600.0,5706031.0,1796600.0,2220000.0,2338700.0,4451000.0,14481000.0,12702000.0,12745000.0,2765253.0,1599800.0,1411800.0,2457163.0,1394200.0
204,1951600000.0,1371300000.0,6932400000.0,4872600000.0,5005500000.0,1521300000.0,3758900000.0,7783900000.0,6125900000.0,6670200000.0,8097400000.0,9723100000.0,11844000000.0,3207500000.0,3754300000.0,5990500000.0,1592100000.0,4556100000.0
205,14959000.0,11680000.0,21220000.0,14089000.0,14692000.0,8141400.0,8159000.0,11022000.0,9998900.0,13285000.0,10421000.0,10549104.0,11359000.0,12170000.0,9957000.0,9157400.0,11421000.0,10227000.0
206,16758000.0,21489000.0,23654000.0,22054000.0,22596000.0,17439000.0,15861000.0,24686000.0,22889000.0,15930000.0,13830000.0,13854000.0,15083000.0,26677000.0,30261000.0,30340000.0,31485000.0,28898000.0
207,10567000.0,11508000.0,16242000.0,10039000.0,13655000.0,9156600.0,10959000.0,13083000.0,9690700.0,11657000.0,8744700.0,8713600.0,9263900.0,11486000.0,13215000.0,12965000.0,17124000.0,15842000.0
208,1288200000.0,1414400000.0,1546500000.0,1334400000.0,1454200000.0,1139200000.0,1351000000.0,1566900000.0,1372600000.0,1514600000.0,1543000000.0,1286900000.0,1458600000.0,1493100000.0,1454400000.0,1551200000.0,1359500000.0,1630700000.0
209,443630000.0,313090000.0,429220000.0,293930000.0,364380000.0,231210000.0,164420000.0,222740000.0,230450000.0,308360000.0,287400000.0,225130000.0,375490000.0,251360000.0,335780000.0,202480000.0,194070000.0,308600000.0
210,10166000.0,12484000.0,10137000.0,8963000.0,10935000.0,9556837.0,7369700.0,6672100.0,8469700.0,12268000.0,14187000.0,14576000.0,18233000.0,6693200.0,5546000.0,4821400.0,6981700.0,5472300.0
211,21226000.0,17305000.0,18388000.0,20382000.0,16262000.0,14685000.0,16935000.0,18602000.0,21839000.0,22407000.0,15194000.0,4315500.0,17277000.0,17559000.0,16717000.0,15605000.0,25669000.0,17503000.0
212,11620740.0,11833830.0,11889000.0,11100000.0,11988380.0,11751670.0,10563000.0,12718770.0,11749960.0,12919050.0,12404580.0,11702750.0,12356320.0,11617000.0,13010390.0,12669680.0,17544000.0,12731150.0
213,15147000.0,21784000.0,22556000.0,16768000.0,17971000.0,18816000.0,19171000.0,27469000.0,20067000.0,21982000.0,23832000.0,21141000.0,28923000.0,19820000.0,21224000.0,19126000.0,20418000.0,22287000.0
214,14657000.0,13509000.0,21710000.0,19137000.0,16076000.0,14369000.0,13355000.0,18766000.0,18647000.0,16085000.0,16042000.0,10997000.0,15789000.0,13636000.0,14596000.0,16164000.0,13885000.0,15954000.0
215,121180000.0,113590000.0,137280000.0,119710000.0,118540000.0,99190000.0,115000000.0,130830000.0,115120000.0,160530000.0,141680000.0,114120000.0,139650000.0,128530000.0,140210000.0,150680000.0,146650000.0,149940000.0
216,15616330.0,15152030.0,13056000.0,15186250.0,12182000.0,10650000.0,14174000.0,12583000.0,24941000.0,14102000.0,13505000.0,10457000.0,14237270.0,17992000.0,22540000.0,21639000.0,18950000.0,25249000.0
217,15127000.0,18674000.0,16077000.0,14602000.0,16605000.0,9477600.0,8443700.0,14952662.0,9983600.0,12501724.0,3482400.0,11119244.0,13427261.0,19482000.0,20690000.0,17005000.0,22620000.0,19677000.0
218,19320000.0,20344000.0,28323000.0,22113000.0,23051000.0,21559000.0,24938000.0,30259000.0,28507000.0,27187000.0,28398000.0,23058000.0,25456000.0,18487000.0,21140000.0,20161000.0,23792000.0,21859000.0
219,29887000.0,28795000.0,38296000.0,28053000.0,38292000.0,9235000.0,10334000.0,12625000.0,12452000.0,20021901.0,5201700.0,5500800.0,8877800.0,35739000.0,37231000.0,41955000.0,46725000.0,39191000.0
220,155160000.0,171920000.0,214230000.0,178000000.0,198390000.0,147270000.0,181750000.0,192950000.0,189370000.0,218080000.0,204790000.0,183660000.0,247390000.0,170920000.0,177330000.0,172360000.0,187310000.0,188700000.0
221,20098000.0,15391000.0,18910000.0,24447000.0,19167880.0,18988000.0,19228080.0,19564450.0,20973000.0,25933000.0,18609000.0,21097000.0,20010190.0,20576000.0,18286000.0,19117450.0,20441670.0,17087000.0
222,9539200.0,7595359.0,7841503.0,7798900.0,7816047.0,4603100.0,6628795.0,7633177.0,6482300.0,9233100.0,7691616.0,7251410.0,7767525.0,5027100.0,7413362.0,7462365.0,8066600.0,7490689.0
